"CODIGO","DESCRIPCION","N_OT","CANTIDAD","PRECIO_UNITARIO","SUBTOTAL","IGV","TOTAL","FECHA_REGISTRO","REPARAR","C_MONEDA","N_PROFORMA","C_PROMOCION"
"01001-01016    ","ACEITE DE MOTOR  5W40",0,1.5,56.66,84.99,15.3,100.29,27/09/2024 05:49:54 PM,0,"S",0,""
"","EMPAQUE BASE FILTRO DE ACEITE",10000345,1,101,101,18.18,119.18,14/10/2024 11:12:04 AM,0,"S",0,""
"","EMPAQUE ENFRIADOR DE ACEITE",10000345,1,98,98,17.64,115.64,14/10/2024 11:12:04 AM,0,"S",0,""
"","EMPAQUE CARTER",10000345,1,181,181,32.58,213.58,14/10/2024 11:12:04 AM,0,"S",0,""
"","Manguera de refrigeracion",10000345,1,232,232,41.76,273.76,14/10/2024 11:12:04 AM,0,"S",0,""
"","Manguer inferior radiador",10000345,1,400,400,72,472,14/10/2024 11:12:04 AM,0,"S",0,""
"","Soporte de motor RH",10000345,1,675,675,121.5,796.5,14/10/2024 11:12:04 AM,0,"S",0,""
"","Soporte de motor LH",10000345,1,675,675,121.5,796.5,14/10/2024 11:12:04 AM,0,"S",0,""
"","INSUMOS",10000142,1,60,60,10.8,70.8,01/10/2024 07:54:24 PM,0,"S",0,""
"","VENTILADOR DE MOTOR (ORIGINAL)",10000346,1,1380,1380,248.4,1628.4,10/10/2024 03:25:53 PM,0,"S",0,""
"","VENTILADOR DE MOTOR (COMPATIBLE)",10000346,1,780,780,140.4,920.4,10/10/2024 03:25:53 PM,0,"S",0,""
"","Filtro de aceite",,1,150.61,150.61,27.11,177.72,04/10/2024 10:37:49 AM,0,"S",0,""
"","Empaque base filtro de aceite",,1,356.18,356.18,64.11,420.29,04/10/2024 10:37:49 AM,0,"S",0,""
"","Empaque intercambiador",,1,356.18,356.18,64.11,420.29,04/10/2024 10:37:49 AM,0,"S",0,""
"MC             ","Material Consumible",,1,75,75,13.5,88.5,04/10/2024 10:50:50 AM,0,"S",0,""
"01001-01001    ","Aceite De Motor 5w30",,5,56.66,283.3,50.99,334.29,04/10/2024 10:50:50 AM,0,"S",0,""
"","Tuberia de agua",,1,1511.46,1511.46,272.06,1783.52,04/10/2024 10:50:50 AM,0,"S",0,""
"","Tubo de refrigeracion",,1,771.88,771.88,138.94,910.82,04/10/2024 10:50:50 AM,0,"S",0,""
"","Manguera agua termostato-culata",,1,482.36,482.36,86.82,569.18,04/10/2024 10:50:50 AM,0,"S",0,""
"","Refrigerante",,1,190,190,34.2,224.2,04/10/2024 10:50:50 AM,0,"S",0,""
"01001-01001    ","Aceite De Motor 5w30",10000354,6,56.66,339.96,61.19,401.15,09/10/2024 01:10:41 PM,0,"S",0,""
"","filtro de aceite de motor",10000354,1,65,65,11.7,76.7,09/10/2024 01:10:41 PM,0,"S",0,""
"","filtro de aire de motor",10000354,1,154,154,27.72,181.72,09/10/2024 01:10:41 PM,0,"S",0,""
"MC             ","Material consumible",10000342,1,75,75,13.5,88.5,27/09/2024 05:48:25 PM,0,"S",0,""
"01001-01004    ","Shampoo limpiaparabrisas wurth 32ml.",10000342,1,9.5,9.5,1.71,11.21,27/09/2024 05:48:25 PM,0,"S",0,""
"01001-03007    ","Arandela de tapon de carter",10000342,1,5.5,5.5,0.99,6.49,27/09/2024 05:48:25 PM,0,"S",0,""
"01001-01016    ","Aceite de motor  5w40",10000342,5,56.66,254.97,45.89,300.86,27/09/2024 05:54:55 PM,0,"S",0,""
"01001-06086    ","Filtro De Aceite Compatible",10000342,1,38,34.2,6.16,40.36,27/09/2024 05:48:25 PM,0,"S",0,""
"","Agua 3lit.",10000349,1,3.5,0,0,0,14/10/2024 10:33:17 AM,0,"S",0,""
"01001-01016    ","ACEITE DE MOTOR  5W40",0,1,56.66,56.66,10.2,66.86,28/10/2024 02:26:24 PM,0,"S",0,""
"","Aceite de motor",10000357,6,56.66,339.96,61.19,401.15,17/10/2024 06:09:43 PM,0,"S",0,""
"","filtro de cabina o ac",10000354,1,153.4,153.4,27.61,181.01,09/10/2024 01:10:41 PM,0,"S",0,""
"","Filtro de aceite",10000357,1,65,65,11.7,76.7,17/10/2024 06:09:43 PM,0,"S",0,""
"","Filtro de aire de motor",10000357,1,154,154,27.72,181.72,17/10/2024 06:09:43 PM,0,"S",0,""
"","Filtro de aire de cabina",10000357,1,153.4,153.4,27.61,181.01,17/10/2024 06:09:43 PM,0,"S",0,""
"MC             ","Material Consumible",10000357,1,75,75,13.5,88.5,17/10/2024 06:09:43 PM,0,"S",0,""
"01001-01032    ","Aceite De Motor Sae 5w-30",10000381,5,35,175,31.5,206.5,31/10/2024 02:10:36 PM,0,"S",0,""
"01001-06086    ","Filtro De Aceite Compatible",10000381,1,38,38,6.84,44.84,31/10/2024 02:10:36 PM,0,"S",0,""
"","Filtro de aire de motor",10000381,1,65,65,11.7,76.7,31/10/2024 02:10:36 PM,0,"S",0,""
"","filtro de cabina o ac",10000381,1,75,75,13.5,88.5,31/10/2024 02:10:36 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000381,1,5.5,5.5,0.99,6.49,31/10/2024 02:10:36 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000381,1,9.5,9.5,1.71,11.21,31/10/2024 02:10:36 PM,0,"S",0,""
"MC             ","Material Consumible",10000381,1,75,75,13.5,88.5,31/10/2024 02:10:36 PM,0,"S",0,""
"","Bujias conv.",10000381,4,29.5,118,21.24,139.24,31/10/2024 02:10:36 PM,0,"S",0,""
"01001-02061    ","Foco Lagrima Mini 12v. 1.2w",10000381,2,8.47,16.94,3.05,19.99,31/10/2024 02:10:36 PM,0,"S",0,""
"01001-02055    ","Foco Iodo H7  12v 55w.",10000381,1,45,45,8.1,53.1,31/10/2024 02:10:36 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000382,1,5.5,5.5,0.99,6.49,31/10/2024 02:29:47 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000382,1,9.5,9.5,1.71,11.21,31/10/2024 02:29:47 PM,0,"S",0,""
"MC             ","Material Consumible",10000382,1,75,75,13.5,88.5,31/10/2024 02:29:47 PM,0,"S",0,""
"01001-02008    ","Foco Lagrima Chico W5w 12v 5w",10000382,1,8.47,8.47,1.52,9.99,31/10/2024 02:29:47 PM,0,"S",0,""
"","COMBUSTIBLE PRIMIUM",10000368,1,127.7,127.7,22.99,150.69,31/10/2024 11:53:49 AM,0,"S",0,""
"01001-01504    ","Limpieza Desinfeccion Y Desodorizacion A/c",10000381,1,98.47,0,0,0,31/10/2024 02:29:08 PM,0,"S",0,""
"01001-04008    ","Abrazadera Grande Poncho De Palier 45-120 Mm",10000386,1,6.85,6.85,1.23,8.08,07/11/2024 12:35:44 PM,0,"S",0,""
"01001-04007    ","Abrazadera Chica Poncho De Palier 25-40 Mm",10000386,1,3.55,3.55,0.64,4.19,07/11/2024 12:35:44 PM,0,"S",0,""
"01001-01502    ","Grasa De Palier",10000386,1,25,25,4.5,29.5,07/11/2024 12:35:44 PM,0,"S",0,""
"","Polea de correa de accesorios",10000386,1,405.71,405.71,73.03,478.74,07/11/2024 12:35:44 PM,0,"S",0,""
"","Correa de accesorios",10000386,1,592.86,592.86,106.71,699.57,07/11/2024 12:35:44 PM,0,"S",0,""
"01001-01033    ","Aceite de motor sae 5w-30",10000387,5,36,180,32.4,212.4,06/11/2024 02:10:57 PM,0,"S",0,""
"01001-02019    ","Bateria Quickstart - Efb Q85",10000385,1,483.06,483.06,86.95,570.01,05/11/2024 05:32:00 PM,0,"S",0,""
"01001-04015    ","Poncho De Palier Int.",10000386,1,42.38,42.38,7.63,50.01,07/11/2024 12:35:44 PM,0,"S",0,""
"01001-06072    ","Filtro de aceite",10000387,1,35,35,6.3,41.3,06/11/2024 02:10:57 PM,0,"S",0,""
"01001-03007    ","Arandela de tapon de carter",10000387,1,5.5,5.5,0.99,6.49,06/11/2024 02:10:57 PM,0,"S",0,""
"01001-01004    ","Shampoo limpiaparabrisas wurth 32ml.",10000387,1,9.5,9.5,1.71,11.21,06/11/2024 02:10:57 PM,0,"S",0,""
"MCC            ","Material consumible",10000387,1,75,75,13.5,88.5,06/11/2024 02:10:57 PM,0,"S",0,""
"","filtro de cabina",10000387,1,65,65,11.7,76.7,06/11/2024 02:10:57 PM,0,"S",0,""
"","filtro de aire de motor",10000387,1,58,58,10.44,68.44,06/11/2024 02:10:57 PM,0,"S",0,""
"","Manguera",10000379,1,60,60,10.8,70.8,06/11/2024 04:11:57 PM,0,"S",0,""
"","Gasolina",10000379,1,50,50,9,59,06/11/2024 04:11:57 PM,0,"S",0,""
"01001-02013    ","FOCO XENON STD. 35W PK32D-5",0,1,391.55,355.92,64.07,419.99,07/11/2024 08:42:25 AM,0,"S",0,""
"01001-01016    ","Aceite De Motor  5w40",10000388,4.5,56.66,229.47,41.3,270.77,07/11/2024 04:44:56 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000388,1,45,40.5,7.29,47.79,07/11/2024 04:44:56 PM,0,"S",0,""
"","FILTRO DE AIRE DE MOTOR",10000388,1,55,49.5,8.91,58.41,07/11/2024 04:44:56 PM,0,"S",0,""
"01001-06001    ","Filtro De Aire",10000335,1,55,46.75,8.41,55.16,25/09/2024 12:52:19 PM,0,"S",0,""
"01001-06072    ","Filtro De Aceite",10000335,1,35,29.75,5.36,35.11,25/09/2024 12:52:19 PM,0,"S",0,""
"01001-06003    ","Filtro De Cabina A/c",10000335,1,65,55.25,9.95,65.2,25/09/2024 12:52:19 PM,0,"S",0,""
"01001-03024    ","Bujias",10000335,4,21.25,72.25,13.01,85.26,25/09/2024 12:52:19 PM,0,"S",0,""
"01001-01006    ","Liquido De Freno Dot4  500ml",,2,45,90,16.2,106.2,24/09/2024 04:49:33 PM,0,"S",0,""
"01001-21035    ","SUPERSCHNELL 20 GR. (PEGAMENTO INSTANTANEO)",10000072,2,80,160,28.8,188.8,25/09/2024 04:57:44 PM,0,"S",0,""
"01001-21036    ","ADITIVO LIMPIADOR CUERPO MARIPOSA 500 ML.",10000072,2,42.36,84.72,15.25,99.97,25/09/2024 04:57:44 PM,0,"S",0,""
"01001-06001    ","Filtro De Aire",10000341,1,56,56,10.08,66.08,01/10/2024 01:59:47 PM,0,"S",0,""
"01001-06003    ","Filtro De Cabina A/c",10000341,1,65,65,11.7,76.7,01/10/2024 01:59:47 PM,0,"S",0,""
"","filtro de aire de motor",10000343,1,55,55,9.9,64.9,30/09/2024 05:05:32 PM,0,"S",0,""
"","filtro de cabina o ac",10000343,1,75,75,13.5,88.5,30/09/2024 05:05:32 PM,0,"S",0,""
"","Aceite de motor 5w30",10000351,5,36,171,30.78,201.78,10/10/2024 11:20:14 AM,0,"S",0,""
"01001-03014    ","Empaque De Valvula Vtec (15815-raa-a02)",,1,45.56,38.73,6.97,45.7,01/10/2024 12:31:14 PM,0,"S",0,""
"01001-03015    ","Empaque Vtc (15845-raa-a01)",,1,67.73,57.57,10.36,67.93,01/10/2024 12:31:14 PM,0,"S",0,""
"01001-03091    ","Empaque De Base De Filtro De Aceite (15302-rdv-j00)",,1,153.86,130.78,23.54,154.32,01/10/2024 12:31:14 PM,0,"S",0,""
"01001-03058    ","Empaque De Tapa De Balancines (cr-v)",,1,41.94,35.65,6.42,42.07,01/10/2024 12:31:14 PM,0,"S",0,""
"01001-03052    ","Anillo Empaque Valvula De Avance 3x51mm (a4)",,1,7,5.95,1.07,7.02,01/10/2024 12:31:14 PM,0,"S",0,""
"01001-03029    ","Reten De Cigue?al Delt. (91212-r1b-a01)",,1,104.25,88.61,15.95,104.56,01/10/2024 12:31:14 PM,0,"S",0,""
"MC             ","Material Consumible",,1,75,63.75,11.48,75.23,01/10/2024 12:31:14 PM,0,"S",0,""
"MC             ","Material Consumible",10000345,1,145.22,145.22,26.14,171.36,14/10/2024 11:15:46 AM,0,"S",0,""
"","PERNO  Y TUERCO MULTIPLE DE ESCAPE",10000143,1,25,25,4.5,29.5,01/10/2024 07:45:59 PM,0,"S",0,""
"","LIQ. LIMPIA FRENO",10000143,1,25,25,4.5,29.5,01/10/2024 07:45:59 PM,0,"S",0,""
"MC             ","Material Consumible",10000143,1,60,60,10.8,70.8,01/10/2024 07:45:59 PM,0,"S",0,""
"","LIQUIDO LIMPIA FRENOS",10000143,1,25,25,4.5,29.5,01/10/2024 07:48:01 PM,0,"S",0,""
"","Tapa -valvula PCV",10000345,1,1774,1774,319.32,2093.32,14/10/2024 11:12:04 AM,0,"S",0,""
"01001-01017    ","Refrigerante Wurth (rosado)",10000345,1,132.64,132.64,23.88,156.52,14/10/2024 11:12:04 AM,0,"S",0,""
"","Empaque carter de motor (compatible)",,1,301.88,301.88,54.34,356.22,04/10/2024 10:57:27 AM,0,"S",0,""
"","Reten de ciguenal posterior",,1,207.84,207.84,37.41,245.25,04/10/2024 10:57:27 AM,0,"S",0,""
"","Empaque base filtro de aceite",,1,128.16,128.16,23.07,151.23,04/10/2024 10:57:27 AM,0,"S",0,""
"01001-03014    ","Empaque de valvula vtec (15815-raa-a02)",10000348,1,45.56,41.07,7.39,48.46,04/11/2024 01:33:54 PM,0,"S",0,""
"01001-03015    ","Empaque vtc (15845-raa-a01)",10000348,1,67.73,61.05,10.99,72.04,04/11/2024 01:33:54 PM,0,"S",0,""
"01001-03017    ","Anillo de jebe 16.7x1.8 (91347-paa-a01)",10000348,1,5.92,5.34,0.96,6.3,04/11/2024 01:33:54 PM,0,"S",0,""
"01001-03022    ","Anillo de base de filtro aceite (15313-rza-003)",10000348,1,16.78,15.12,2.72,17.84,04/11/2024 01:33:54 PM,0,"S",0,""
"01001-03021    ","Sello de base filtro aceite (15312-rza-003)",10000348,1,26.43,23.82,4.29,28.11,04/11/2024 01:33:54 PM,0,"S",0,""
"01001-03016    ","Anillo de jebe 13x1.5 (91319-paa-a01)",10000348,1,20.21,18.22,3.28,21.5,04/11/2024 01:33:54 PM,0,"S",0,""
"01001-03046    ","Reten de cigue?al del. (91212-pnc-004)",10000348,1,46.53,41.94,7.55,49.49,04/11/2024 01:33:54 PM,0,"S",0,""
"01001-03058    ","Empaque de tapa de balancines (cr-v)",10000348,1,41.94,37.8,6.8,44.6,04/11/2024 01:33:54 PM,0,"S",0,""
"MC             ","Material consumible",10000348,1,75,67.6,12.17,79.77,04/11/2024 01:33:54 PM,0,"S",0,""
"MC             ","Material Consumible",10000355,1,75,75,13.5,88.5,14/10/2024 10:54:40 AM,0,"S",0,""
"","ACEITE ATF (ORIGINAL)",10000363,8,80,576,103.68,679.68,28/10/2024 01:00:52 PM,0,"S",0,""
"","FILTRO DE CAJA AUTOMATICA (ORIGINAL)",10000363,1,307.38,295.44,53.18,348.62,28/10/2024 01:00:28 PM,0,"S",0,""
"MC             ","Material Consumible",10000363,1,75,75,13.5,88.5,28/10/2024 01:00:28 PM,0,"S",0,""
"","Silicona automotriz",10000370,1,25,25,4.5,29.5,29/10/2024 01:26:29 PM,0,"S",0,""
"","Empaque de tapa de balancines",10000370,2,55,110,19.8,129.8,29/10/2024 01:26:29 PM,0,"S",0,""
"","GRASA",10000370,1,25,25,4.5,29.5,29/10/2024 01:25:42 PM,0,"S",0,""
"","FARO DELANTERO RH (ORIGINAL)",0,1,3283.7,3283.7,591.07,3874.77,24/09/2024 12:13:02 PM,0,"S",0,""
"","Valvula PCV",10000353,1,106,106,19.08,125.08,10/10/2024 04:27:11 PM,0,"S",0,""
"","Empaque multiple de admision",10000353,1,44,44,7.92,51.92,10/10/2024 04:27:11 PM,0,"S",0,""
"","Trapecios delanteros (der. e Izq.) Taiwan",10000353,1,1000,1000,180,1180,10/10/2024 04:27:11 PM,0,"S",0,""
"01001-01507    ","MAXIMIZADOR DE OCTANAJE",0,1,45,36,6.48,42.48,28/09/2024 11:46:52 AM,0,"S",0,""
"01001-01501    ","LIMPIEZA SISTEMA GASOLINA E INYECTORES",0,1,120,96,17.28,113.28,28/09/2024 11:46:52 AM,0,"S",0,""
"","Trapecios delanteros (der. e Izq.) EEUU",10000353,1,6376,6376,1147.68,7523.68,10/10/2024 04:27:11 PM,0,"S",0,""
"","Terminales de direccion",10000353,1,360,360,64.8,424.8,10/10/2024 04:27:11 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000351,1,5.5,5.22,0.94,6.16,10/10/2024 11:20:14 AM,0,"S",0,""
"","Terminales de direccion",10000353,1,477,477,85.86,562.86,10/10/2024 04:27:11 PM,0,"S",0,""
"MC             ","Material Consumible",10000351,1,75,71.25,12.83,84.08,10/10/2024 11:20:14 AM,0,"S",0,""
"MC             ","Material consumible",10000343,1,75,75,13.5,88.5,30/09/2024 03:56:37 PM,0,"S",0,""
"01001-01004    ","Shampoo limpiaparabrisas wurth 32ml.",10000343,1,9.5,9.5,1.71,11.21,30/09/2024 03:56:37 PM,0,"S",0,""
"01001-03007    ","Arandela de tapon de carter",10000343,1,5.5,5.5,0.99,6.49,30/09/2024 03:56:37 PM,0,"S",0,""
"01001-01016    ","Aceite de motor  5w40",10000343,5,56.66,283.3,50.99,334.29,30/09/2024 03:56:37 PM,0,"S",0,""
"01001-06086    ","Filtro De Aceite Compatible",10000343,1,42,42,7.56,49.56,30/09/2024 04:43:31 PM,0,"S",0,""
"MC             ","Material Consumible",10000353,1,75,75,13.5,88.5,10/10/2024 04:27:11 PM,0,"S",0,""
"01001-01008    ","Aceite De Motor 10w40",10000358,5,45,225,40.5,265.5,15/10/2024 12:23:56 PM,0,"S",0,""
"","filtor de aceite de motor (elemento)",10000358,1,56,56,10.08,66.08,15/10/2024 12:23:56 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000358,1,5.5,5.5,0.99,6.49,15/10/2024 12:23:56 PM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000358,1,9.5,9.5,1.71,11.21,15/10/2024 12:23:56 PM,0,"S",0,""
"MC             ","Material Consumible",10000358,1,75,75,13.5,88.5,15/10/2024 12:23:56 PM,0,"S",0,""
"01001-01006    ","Liquido De Freno Dot4  500ml",10000591,3,45,135,24.3,159.3,28/03/2025 04:16:03 PM,0,"S",0,""
"","DISCOS FRENO POST.",10000362,2,486,923.4,166.21,1089.61,18/10/2024 05:03:26 PM,0,"S",0,""
"MC             ","Material Consumible",10000591,1,75,75,13.5,88.5,28/03/2025 04:16:03 PM,0,"S",0,""
"","Jgo. pastillas de freno delt. (ceramico) incluye sensor",10000591,1,380,380,68.4,448.4,28/03/2025 04:16:03 PM,0,"S",0,""
"","DISCOS DE FRENO DELT.",10000362,2,641.33,1218.53,219.34,1437.87,18/10/2024 05:03:26 PM,0,"S",0,""
"","TRAPECIOS DELT. INF.",10000367,2,256,486.4,87.55,573.95,22/10/2024 09:30:57 AM,0,"S",0,""
"","BIELETAS",10000367,2,110,209,37.62,246.62,22/10/2024 09:30:57 AM,0,"S",0,""
"","TAPA DE VALVULA PCV",10000378,1,2483,2483,446.94,2929.94,25/10/2024 03:09:39 PM,0,"S",0,""
"01001-01006    ","Liquido De Freno Dot4  500ml",10000365,3,45,135,24.3,159.3,23/10/2024 09:36:17 AM,0,"S",0,""
"01001-02059    ","FOCO IODO H-4 12V 60/55W",0,1,45,40.5,7.29,47.79,24/10/2024 10:54:51 AM,0,"S",0,""
"01001-02051    ","FOCO 2 CONT. BASE METAL. 12V.",0,2,20,36,6.48,42.48,24/10/2024 10:54:51 AM,0,"S",0,""
"01001-02007    ","FOCO LAGRIMA MED. W16W 12V. 16W.",0,1,15,15,2.7,17.7,24/10/2024 10:54:51 AM,0,"S",0,""
"01001-02008    ","FOCO LAGRIMA CHICO W5W 12V 5W",0,2,8.47,16.94,3.05,19.99,24/10/2024 10:54:51 AM,0,"S",0,""
"MC             ","Material Consumible",10000378,1,75,75,13.5,88.5,25/10/2024 03:09:39 PM,0,"S",0,""
"MC             ","Material Consumible",,1,75,75,13.5,88.5,25/10/2024 03:27:31 PM,0,"S",0,""
"01001-01006    ","Liquido De Freno Dot4  500ml",,3,45,135,24.3,159.3,25/10/2024 04:04:38 PM,0,"S",0,""
"","AMORTIGUADORES DELANTEROS (KYB)",10000370,2,708.5,1417,255.06,1672.06,29/10/2024 01:04:55 PM,0,"S",0,""
"","TOPES DE AMORTIGUADORES",10000370,2,30,60,10.8,70.8,29/10/2024 01:04:55 PM,0,"S",0,""
"MC             ","Material Consumible",10000370,1,75,75,13.5,88.5,29/10/2024 01:04:55 PM,0,"S",0,""
"","TORRETAS DE AMORT. DELANTEROS",10000370,2,307.5,615,110.7,725.7,29/10/2024 01:04:55 PM,0,"S",0,""
"","TRAPECIOS DELANTEROS",10000370,2,750,1500,270,1770,29/10/2024 01:04:55 PM,0,"S",0,""
"","SOPORTES DE MOTOR DELANTERO Y POSTERIOR",10000370,2,716.7,1433.4,258.01,1691.41,29/10/2024 01:04:55 PM,0,"S",0,""
"","SOPORTE DE CAJA",10000370,1,350,350,63,413,29/10/2024 01:04:55 PM,0,"S",0,""
"","SOPORTE DE MOTOR LATERAL",10000370,1,400,400,72,472,29/10/2024 01:04:55 PM,0,"S",0,""
"","ELEMENTO FILTRO DE AIRE",10000340,1,233.7,210.33,37.86,248.19,30/09/2024 02:14:59 PM,0,"S",0,""
"","ELEMENTO FILTRO DE ACEITE",10000340,1,83.33,75,13.5,88.5,30/09/2024 02:14:59 PM,0,"S",0,""
"","ARANDELA",10000340,1,12.63,11.37,2.05,13.42,30/09/2024 02:14:59 PM,0,"S",0,""
"","FILTRO DE POLEN",10000340,1,182.85,164.56,29.62,194.18,30/09/2024 02:14:59 PM,0,"S",0,""
"","FILTRO DE COMBUSTIBLE",10000340,1,188.07,169.26,30.47,199.73,30/09/2024 02:14:59 PM,0,"S",0,""
"","LIQUIDO LAVAPARABRISAS",10000340,1,21.85,19.66,3.54,23.2,30/09/2024 02:14:59 PM,0,"S",0,""
"","LIMPIADOR WURTH",10000340,1,19,17.1,3.08,20.18,30/09/2024 02:14:59 PM,0,"S",0,""
"","LIQUIDO DE FRENO",10000340,1,22.78,20.5,3.69,24.19,30/09/2024 02:14:59 PM,0,"S",0,""
"","ACEITE EDGE PROFESSIONAL E 0W20 VOLVO",10000340,6,104.03,561.76,101.12,662.88,30/09/2024 02:14:59 PM,0,"S",0,""
"","JUEGO DE BUJIAS",10000340,1,519.93,467.94,84.23,552.17,30/09/2024 02:14:59 PM,0,"S",0,""
"","MATERIALES COSUMIBLES",10000340,1,80,80,14.4,94.4,30/09/2024 02:14:59 PM,0,"S",0,""
"01001-02062    ","Foco Led Prilight Pe2 H11",10000341,1,80.51,80.51,14.49,95,01/10/2024 01:59:47 PM,0,"S",0,""
"01001-21014    ","Limpiador De Frenos 600 Ml.",10000340,1,22.78,20.5,3.69,24.19,01/10/2024 02:11:07 PM,0,"S",0,""
"MC             ","Material Consumible",10000134,1,60,60,10.8,70.8,01/10/2024 09:04:09 PM,0,"S",0,""
"","valvula pcv",10000365,1,60,60,10.8,70.8,22/10/2024 01:33:02 PM,0,"S",0,""
"","Empaque carter de motor",,1,534.41,534.41,96.19,630.6,04/10/2024 10:15:46 AM,0,"S",0,""
"","Reten de ciguenal posterior",,1,447.07,447.07,80.47,527.54,04/10/2024 10:37:48 AM,0,"S",0,""
"","manguera de aire",10000365,1,25,25,4.5,29.5,22/10/2024 01:33:02 PM,0,"S",0,""
"","JGO. PASTILLAS DE FRENO DELT. CERAMICA",10000375,1,400,400,72,472,28/10/2024 09:27:29 AM,0,"S",0,""
"MC             ","Material Consumible",10000375,1,75,75,13.5,88.5,28/10/2024 09:27:29 AM,0,"S",0,""
"01001-01006    ","Liquido De Freno Dot4  500ml",10000375,1,45,45,8.1,53.1,28/10/2024 09:27:29 AM,0,"S",0,""
"01001-01032    ","Aceite De Motor Sae 5w-30",10000382,5,35,175,31.5,206.5,31/10/2024 02:29:47 PM,0,"S",0,""
"","SILICONA AUTOMOTRIZ",10000370,1,25,25,4.5,29.5,26/10/2024 09:43:37 AM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000382,1,38,38,6.84,44.84,31/10/2024 02:29:47 PM,0,"S",0,""
"","FILTRO DE AIRE DE MOTOR",10000382,1,65,65,11.7,76.7,31/10/2024 02:29:47 PM,0,"S",0,""
"","TUBO O CONDUCTO REFRIGERANTE",10000379,1,538,511.1,92,603.1,29/10/2024 05:15:25 PM,0,"S",0,""
"","MANGUERA DE DESFOGUE",10000379,1,393,373.35,67.2,440.55,29/10/2024 05:15:25 PM,0,"S",0,""
"","BRAZO TIRANTE DELT LH Y RH",10000379,2,958,1820.2,327.64,2147.84,29/10/2024 05:00:02 PM,0,"S",0,""
"","BRAZO TRANSVERSAL INFERIOR LH Y RH",10000379,2,843,1601.7,288.31,1890.01,29/10/2024 05:00:02 PM,0,"S",0,""
"","POLEA DE FAJA DE ACCESORIOS",10000379,1,212.4,201.78,36.32,238.1,29/10/2024 05:15:25 PM,0,"S",0,""
"","AMORTIGUADOR DE CAPOT LH Y RH",10000379,2,217.47,413.19,74.37,487.56,29/10/2024 05:00:02 PM,0,"S",0,""
"01001-01006    ","Liquido De Freno Dot4  500ml",10000379,3,45,128.25,23.09,151.34,29/10/2024 05:15:25 PM,0,"S",0,""
"01001-01026    ","Refrigerante Rojo 50/50 L.",10000379,2,91.12,173.13,31.16,204.29,29/10/2024 05:15:25 PM,0,"S",0,""
"","FILTRO DE CABINA O AC",10000382,1,75,75,13.5,88.5,31/10/2024 02:29:47 PM,0,"S",0,""
"","BUJIAS DE IRIDIUM",10000382,4,70,280,50.4,330.4,31/10/2024 02:29:47 PM,0,"S",0,""
"32140029       ","Elemento Filtro De Aceite",,1,83.33,83.33,15,98.33,05/11/2024 12:38:32 PM,0,"S",0,""
"01001-01024    ","Aceite De Caja Cvt J4+ (mitsubishi Orig.)",10000386,6,102.1,563.59,101.45,665.04,07/11/2024 12:35:43 PM,0,"S",0,""
"01001-06074    ","Filtro De Aceite De Caja (metalico)(mitsubishi Orig.)",10000386,1,377.17,358.31,64.5,422.81,07/11/2024 12:35:44 PM,0,"S",0,""
"MC             ","Material Consumible",10000386,1,75,61.06,10.99,72.05,07/11/2024 12:35:44 PM,0,"S",0,""
"01001-01501    ","Limpieza Sistema Gasolina E Inyectores",10000386,1,120,120,21.6,141.6,07/11/2024 11:53:43 AM,0,"S",0,""
"P019E7E-01     ","Aceite Edge Professional V Sae 0w-20 Castrol",,6,104.3,625.8,112.64,738.44,05/11/2024 12:38:32 PM,0,"S",0,""
"ARANDELAVOLVO  ","Arandela",,1,12.63,12.63,2.27,14.9,05/11/2024 12:38:32 PM,0,"S",0,""
"","Elemento Filtro de Aire",,1,233.7,233.7,42.07,275.77,05/11/2024 12:38:32 PM,0,"S",0,""
"","Filtro de polen",,1,182.85,182.85,32.91,215.76,05/11/2024 12:38:32 PM,0,"S",0,""
"","Liq. limpiaparabrisas",,1,21.85,21.85,3.93,25.78,05/11/2024 12:38:32 PM,0,"S",0,""
"MC             ","Material Consumible",,1,75,75,13.5,88.5,05/11/2024 12:38:32 PM,0,"S",0,""
"01001-01002    ","Aceite De Motor 10w30",,5,45,225,40.5,265.5,05/11/2024 12:45:36 PM,0,"S",0,""
"","filtro de aceite de motor",,1,45,45,8.1,53.1,05/11/2024 12:45:36 PM,0,"S",0,""
"","filtro de aire de motor",,1,75,75,13.5,88.5,05/11/2024 01:06:51 PM,0,"S",0,""
"","filtro de cabina o ac",,1,89,89,16.02,105.02,05/11/2024 01:06:51 PM,0,"S",0,""
"","FILTRO DE CABINA O AC",10000388,1,75,67.5,12.15,79.65,07/11/2024 04:44:56 PM,0,"S",0,""
