CODIGO,DESCRIPCION,N_OT,CANTIDAD,PRECIO_UNITARIO,SUBTOTAL,IGV,TOTAL,FECHA_REGISTRO,REPARAR,C_MONEDA,N_PROFORMA,C_PROMOCION
01001-02051,Foco 2 Cont. Base Metal. 12v.,10000288,1,20,20,3.6,23.6,21/08/2024 05:32:40 PM,0,S,0,
01001-06027,Filtro De Aire (honda),10000287,1,45,45,8.1,53.1,21/08/2024 04:45:13 PM,0,S,0,
01001-06014,Filtro De Aceite (honda),10000287,1,35,35,6.3,41.3,21/08/2024 04:45:13 PM,0,S,0,
BPA000000060010,Spray De Zinc,10000277,1,33,33,5.94,38.94,23/08/2024 04:47:42 PM,0,S,0,
01001-03001,Manguera Sup. De Radiador,10000258,1,70,70,12.6,82.6,16/09/2024 04:45:45 PM,0,S,0,
01001-03076,Bomba De Agua,10000258,1,220,220,39.6,259.6,16/09/2024 04:45:45 PM,0,S,0,
01001-01506,Undercoating 1lt,10000277,3,71.26,213.78,38.48,252.26,23/08/2024 04:47:42 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000273,1,5,5,0.9,5.9,23/08/2024 04:52:01 PM,0,S,0,
01001-01001,Aceite De Motor  5w30,10000273,4,56.66,226.64,40.8,267.44,23/08/2024 04:49:41 PM,0,S,0,
01001-06072,Filtro De Aceite,10000273,1,42,42,7.56,49.56,23/08/2024 04:49:41 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000273,1,9.5,9.5,1.71,11.21,23/08/2024 04:52:01 PM,0,S,0,
01001-01507,Maximizador De Octanaje,10000207,1,45,45,8.1,53.1,31/07/2024 03:18:14 PM,0,S,0,
01001-03011,Radiador,10000258,1,720,720,129.6,849.6,16/09/2024 04:46:58 PM,0,S,0,
01001-09020,"Plumilla 12""",10000273,1,38.14,38.14,6.87,45.01,23/08/2024 04:49:41 PM,0,S,0,
MC,Material Consumible,10000273,1,75,75,13.5,88.5,23/08/2024 04:49:41 PM,0,S,0,
BPA000000000035,"Tuercas De Rueda , Aro De Aleacion",10000277,1,40,40,7.2,47.2,21/08/2024 12:18:44 PM,0,S,0,
01001-05005,Esparrago De Rueda,10000277,1,10,10,1.8,11.8,21/08/2024 12:18:44 PM,0,S,0,
01001-01006,Liquido De Freno Dot4  500ml,10000277,1,45,45,8.1,53.1,21/08/2024 12:18:44 PM,0,S,0,
01001-05002,Pastillas De Freno Delt.,10000277,1,280,280,50.4,330.4,21/08/2024 12:18:44 PM,0,S,0,
MC,Material consumible,10000283,1,75,75,13.5,88.5,23/08/2024 01:06:08 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000283,1,5.5,5.5,0.99,6.49,23/08/2024 01:06:08 PM,0,S,0,
01001-01001,Aceite de motor  5w30,10000283,5,56.67,283.35,51,334.35,23/08/2024 01:06:08 PM,0,S,0,
01001-06042,Filtro De Aire (mazda),10000283,1,45,45,8.1,53.1,23/08/2024 01:06:08 PM,0,S,0,
01001-06071,Filtro De Cabina A/c,10000283,1,65,65,11.7,76.7,23/08/2024 01:06:08 PM,0,S,0,
01001-06002,Filtro De Aceite Std.,10000283,1,35,35,6.3,41.3,23/08/2024 01:06:08 PM,0,S,0,
01001-02015,Bateria Bosch - 70b-24ls (58d-51r),10000283,1,580,580,104.4,684.4,23/08/2024 01:06:08 PM,0,S,0,
01001-05002,Pastillas De Freno Delt.,10000283,1,220,220,39.6,259.6,23/08/2024 01:06:08 PM,0,S,0,
01001-01006,Liquido De Freno Dot4  500ml,10000283,1,45,45,8.1,53.1,23/08/2024 01:06:08 PM,0,S,0,
01001-01026,Refrigerante Rojo 50/50 4l.,10000283,1.5,63.33,95,17.1,112.1,23/08/2024 01:06:08 PM,0,S,0,
01001-09014,"Plumilla 22""",10000189,1,50.85,50.85,9.15,60,26/08/2024 04:30:46 PM,0,S,0,
01001-06027,Filtro De Aire (honda),10000292,1,65,65,11.7,76.7,26/08/2024 12:20:32 PM,0,S,0,
01001-06028,Filtro De Cabina A/c (honda),10000292,1,75,75,13.5,88.5,26/08/2024 12:20:32 PM,0,S,0,
01001-09024,"PLUMILLA 15""",10000189,1,50.85,45.76,8.24,54,26/08/2024 04:39:39 PM,0,S,0,
01001-03081,FAJA DE ALTERNADOR,10000189,1,90,81.75,14.72,96.47,26/08/2024 04:51:55 PM,0,S,0,
01001-04016,FAJA DE DIRECCION HIDRAULICA,10000189,1,90,81.75,14.72,96.47,26/08/2024 04:51:55 PM,0,S,0,
01001-05004,Pastillas De Freno Post.,10000292,1,240,240,43.2,283.2,26/08/2024 12:22:48 PM,0,S,0,
01001-05059,Bocina De Trapecio Delt. (subaru),10000277,2,90,180,32.4,212.4,24/08/2024 12:22:34 PM,0,S,0,
MC,Material Consumible,10000254,1,75,75,13.5,88.5,27/08/2024 11:12:19 AM,0,S,0,
01001-08007,Neumatico 205/50r17 89v T001 (bridgestone),10000277,1,901.14,901.14,162.21,1063.35,21/08/2024 12:18:44 PM,0,S,0,
01001-01016,Aceite De Motor  5w40,10000287,5,56.66,283.3,50.99,334.29,22/08/2024 07:12:00 PM,0,S,0,
01001-05047,Pastillas De Freno Delt. (cr-v)(ceramica),10000287,1,295,295,53.1,348.1,22/08/2024 07:12:00 PM,0,S,0,
01001-01018,Aceite De Motor  20w50,10000189,4,56.66,226.64,40.8,267.44,26/08/2024 04:30:46 PM,0,S,0,
01001-06014,Filtro De Aceite (honda),10000189,1,38,34.2,6.16,40.36,26/08/2024 04:39:39 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000189,1,9.5,9.5,1.71,11.21,26/08/2024 04:30:46 PM,0,S,0,
MC,Material Consumible,10000285,1,75,75,13.5,88.5,31/08/2024 11:08:48 AM,0,S,0,
01001-04007,Abrazadera Chica Poncho De Palier 25-40 Mm,10000241,1,3.45,3.45,0.62,4.07,24/08/2024 03:51:26 PM,0,S,0,
01001-01502,Grasa De Palier ( Pote ),10000285,2,25,25,4.5,29.5,04/09/2024 06:41:37 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000189,1,5.5,5.5,0.99,6.49,26/08/2024 04:30:46 PM,0,S,0,
01001-01026,Refrigerante Rojo 50/50 4l.,10000189,1,160,160,28.8,188.8,26/08/2024 04:30:46 PM,0,S,0,
01001-01006,Liquido De Freno Dot4  500ml,10000189,2,49,98,17.64,115.64,26/08/2024 04:30:46 PM,0,S,0,
MC,Material Consumible,10000189,1,75,75,13.5,88.5,26/08/2024 04:30:46 PM,0,S,0,
01001-02015,Bateria Bosch - 70b-24ls (58d-51r),10000189,1,520,520,93.6,613.6,26/08/2024 04:30:46 PM,0,S,0,
01001-06020,Filtro De Aire (civic),10000189,1,45,40.5,7.29,47.79,26/08/2024 04:39:39 PM,0,S,0,
01001-06087,Filtro De Gasolina,10000189,1,65,58.5,10.53,69.03,26/08/2024 04:39:39 PM,0,S,0,
01001-01009,Aceite De Cremallera De D/h,10000285,5,80,400,72,472,04/09/2024 06:31:49 PM,0,S,0,
01001-01027,Aceite De Caja Mecanica 75w90 Sash,10000189,3,85,255,45.9,300.9,26/08/2024 04:50:08 PM,0,S,0,
01001-01001,Aceite De Motor,10000295,5,63,315,56.7,371.7,26/08/2024 05:05:23 PM,0,S,0,
01001-06072,Filtro De Aceite,10000295,1,108.25,108.25,19.49,127.74,26/08/2024 05:05:23 PM,0,S,0,
01001-06001,Filtro De Aire,10000295,1,193.75,193.75,34.88,228.63,26/08/2024 05:05:23 PM,0,S,0,
01001-06003,Filtro De Cabina A/c,10000295,1,256.43,256.43,46.16,302.59,26/08/2024 05:05:23 PM,0,S,0,
01001-05004,Pastillas De Freno Post.,10000295,1,778.49,778.49,140.13,918.62,26/08/2024 05:05:23 PM,0,S,0,
01001-01008,Aceite De Motor 10w40,10000296,1.5,56.66,84.99,15.3,100.29,27/08/2024 11:56:58 AM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000302,4,56.66,226.64,40.8,267.44,05/09/2024 06:23:37 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000301,6,56.66,339.96,61.19,401.15,02/09/2024 09:30:31 AM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000301,1,5.5,5.5,0.99,6.49,03/09/2024 09:46:22 AM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000301,1,9.5,9.5,1.71,11.21,03/09/2024 09:46:22 AM,0,S,0,
MC,Material Consumible,10000301,1,75,75,13.5,88.5,03/09/2024 09:46:22 AM,0,S,0,
01001-01006,Liquido De Freno Dot4  500ml,10000301,3,45,135,24.3,159.3,03/09/2024 09:46:22 AM,0,S,0,
01001-06086,Filtro De Aceite Compatible,10000305,1,38,38,6.84,44.84,03/09/2024 12:15:15 PM,0,S,0,
01001-06072,Filtro De Aceite,10000301,1,45,45,8.1,53.1,03/09/2024 09:46:22 AM,0,S,0,
01001-06070,Filtro De Aire,10000301,1,150,150,27,177,03/09/2024 09:46:22 AM,0,S,0,
01001-06071,Filtro De Cabina A/c,10000301,1,160,160,28.8,188.8,03/09/2024 09:46:22 AM,0,S,0,
01001-06042,Filtro De Aire (mazda),10000305,1,55,55,9.9,64.9,17/09/2024 06:12:29 PM,0,S,0,
01001-06071,Filtro De Cabina A/c,10000305,1,65,65,11.7,76.7,17/09/2024 06:12:29 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000321,1,5.5,5.5,0.99,6.49,11/09/2024 05:36:00 PM,0,S,0,
01001-01016,Aceite de motor  5w40,10000321,5,56.66,283.3,50.99,334.29,11/09/2024 05:36:00 PM,0,S,0,
01001-06086,Filtro De Aceite Compatible,10000321,1,38,38,6.84,44.84,11/09/2024 05:36:00 PM,0,S,0,
MC,Material consumible,10000322,1,75,75,13.5,88.5,11/09/2024 04:15:16 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000322,1,9.5,9.5,1.71,11.21,11/09/2024 04:15:16 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000322,1,5.5,5.5,0.99,6.49,11/09/2024 04:15:16 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000323,1,5.5,4.95,0.89,5.84,11/09/2024 04:20:57 PM,0,S,0,
MC,Material consumible,10000323,1,75,67.5,12.15,79.65,11/09/2024 04:20:57 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000323,1,9.5,8.55,1.54,10.09,11/09/2024 04:20:57 PM,0,S,0,
01001-01501,Limpieza Sistema Gasolina E Inyectores,10000301,1,140,140,25.2,165.2,03/09/2024 09:46:22 AM,0,S,0,
MC,Material Consumible,10000306,1,75,75,13.5,88.5,03/09/2024 12:17:11 PM,0,S,0,
MC,Material Consumible,10000313,1,75,75,13.5,88.5,06/09/2024 04:09:54 PM,0,S,0,
01001-06028,Filtro De Cabina A/c (honda),10000314,2,50,85,15.3,100.3,05/09/2024 05:33:27 PM,0,S,0,
01001-06027,Filtro De Aire (honda),10000314,1,65,55.25,9.95,65.2,05/09/2024 05:33:27 PM,0,S,0,
01001-03027,Bujias (honda),10000314,4,25,85,15.3,100.3,05/09/2024 05:33:27 PM,0,S,0,
01001-06086,Filtro De Aceite Compatible,10000314,1,38,38,6.84,44.84,06/09/2024 03:07:51 PM,0,S,0,
01001-02004,Bateria Quickstart - Smf-56219,10000323,1,380,380,68.4,448.4,11/09/2024 12:15:07 PM,0,S,0,
01001-06086,Filtro De Aceite Compatible,10000323,1,38,34.2,6.16,40.36,11/09/2024 04:20:57 PM,0,S,0,
01001-03090,Interruptor De Presion De Aceite,10000334,1,35,35,6.3,41.3,21/09/2024 10:05:20 AM,0,S,0,
01001-09014,"Plumilla 22""",10000329,1,42.5,40.37,7.27,47.64,21/09/2024 11:21:04 AM,0,S,0,
01001-03091,Empaque De Base De Filtro De Aceite (15302-rdv-j00),10000324,1,180,180,32.4,212.4,30/09/2024 07:37:06 PM,0,S,0,
01001-06086,Filtro De Aceite Compatible,10000322,1,38,38,6.84,44.84,12/09/2024 05:06:12 PM,0,S,0,
01001-01016,Aceite De Motor  5w40,10000322,4.5,56.66,203.98,36.72,240.7,12/09/2024 05:06:12 PM,0,S,0,
01001-06001,Filtro De Aire,10000318,1,65,65,11.7,76.7,10/10/2024 05:50:17 PM,0,S,0,
01001-06072,Filtro De Aceite,10000318,1,38,38,6.84,44.84,10/10/2024 05:50:17 PM,0,S,0,
01001-06071,Filtro De Cabina A/c,10000318,1,75,75,13.5,88.5,10/10/2024 05:50:17 PM,0,S,0,
01001-03024,Bujias,10000318,4,25.42,101.68,18.3,119.98,10/10/2024 05:50:17 PM,0,S,0,
01001-06071,Filtro De Cabina A/c,10000322,1,65,58.5,10.53,69.03,12/09/2024 05:06:12 PM,0,S,0,
01001-06027,Filtro De Aire (honda),10000321,1,58,58,10.44,68.44,11/09/2024 05:36:00 PM,0,S,0,
01001-06028,Filtro De Cabina A/c (honda),10000321,1,75,75,13.5,88.5,11/09/2024 05:36:00 PM,0,S,0,
01001-02008,Foco Lagrima Chico W5w 12v 5w,10000166,1,8.47,8.47,1.52,9.99,12/09/2024 02:59:25 PM,0,S,0,
01001-04018,"Kit ""b"" De Retenes De Cremallera D/h (06532-s50-003)",10000324,1,127.73,127.73,22.99,150.72,25/09/2024 03:06:18 PM,0,S,0,
01001-04019,"Kit ""c"" De Retenes De Cremallera D/h (06534-s84-a01)",10000324,1,60.25,60.25,10.85,71.1,25/09/2024 03:06:18 PM,0,S,0,
01001-04020,"Kit ""d"" De Retenes De Cremallera D/h (06535-s50-003)",10000324,1,69.45,69.45,12.5,81.95,25/09/2024 03:06:18 PM,0,S,0,
01001-04021,Reten Sup. Cremallera D/h (53660-s50-003),10000324,1,41.2,41.2,7.42,48.62,25/09/2024 03:06:18 PM,0,S,0,
01001-01005,Aceite De D/h (08206-9002),10000324,5,80,400,72,472,25/09/2024 03:06:18 PM,0,S,0,
01001-06086,Filtro De Aceite Compatible,10000324,1,45,45,8.1,53.1,25/09/2024 03:06:18 PM,0,S,0,
MC,Material consumible,10000302,1,75,75,13.5,88.5,06/09/2024 03:08:35 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000302,1,9.5,9.5,1.71,11.21,06/09/2024 03:08:36 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000302,1,5.5,5.5,0.99,6.49,06/09/2024 03:08:36 PM,0,S,0,
01001-06086,Filtro De Aceite Compatible,10000302,1,38,38,6.84,44.84,06/09/2024 03:08:36 PM,0,S,0,
01001-05065,Jebes De Barra Estabilizadora,10000316,2,50,90,16.2,106.2,09/09/2024 11:00:51 AM,0,S,0,
MC,Material consumible,10000318,1,75,75,13.5,88.5,09/09/2024 04:44:28 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000318,1,9.5,9.5,1.71,11.21,09/09/2024 04:44:28 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000318,1,5.5,5.5,0.99,6.49,09/09/2024 04:44:28 PM,0,S,0,
01001-01022,Aceite De Motor Diesel 15w40,10000311,7,42,264.6,47.63,312.23,09/09/2024 06:01:50 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000311,1,5.5,5.5,0.99,6.49,09/09/2024 06:01:50 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000311,1,9.5,9.5,1.71,11.21,09/09/2024 06:01:50 PM,0,S,0,
01001-03078,Radiador De Agua (fabricado),10000311,1,2100,1890,340.2,2230.2,09/09/2024 06:59:42 PM,0,S,0,
MC,Material Consumible,10000311,1,75,75,13.5,88.5,09/09/2024 06:59:42 PM,0,S,0,
01001-03082,Soporte De Motor Delt.,10000315,1,645,645,116.1,761.1,10/09/2024 11:37:15 AM,0,S,0,
01001-03083,Soporte De Motor Post.,10000315,1,645,645,116.1,761.1,10/09/2024 11:37:15 AM,0,S,0,
01001-02516,Interruptor Start & Stop (original),10000320,1,1338.98,1338.98,241.02,1580,10/09/2024 11:37:00 AM,0,S,0,
01001-03084,Brida Para Manguera De Agua,10000241,1,140,140,25.2,165.2,10/09/2024 04:29:17 PM,0,S,0,
01001-03086,Bomba De Agua Electronica,10000241,1,1550,1550,279,1829,10/09/2024 04:29:17 PM,0,S,0,
MC,Material Consumible,10000324,1,75,75,13.5,88.5,30/09/2024 07:37:06 PM,0,S,0,
01001-01009,Aceite De Cremallera De D/h,10000324,5,80,400,72,472,23/09/2024 04:05:49 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000324,6,56.66,339.96,61.19,401.15,23/09/2024 04:05:49 PM,0,S,0,
01001-21031,DESOXIDANTE WURTH ROST OFF - 300ML,10000072,6,42.4,254.4,45.79,300.19,25/09/2024 04:57:44 PM,0,S,0,
01001-09016,"PLUMILLA 16""",10000329,1,42.5,40.37,7.27,47.64,21/09/2024 11:21:04 AM,0,S,0,
01001-21033,CINTA AISLANTE PVC NEGRA 19MMX20MTS,10000072,10,8.82,88.2,15.88,104.08,25/09/2024 04:57:44 PM,0,S,0,
01001-21034,MARCADOR INDUSTRIAL AMARILLO 60ML,10000072,1,0.02,0.02,0,0.02,25/09/2024 04:57:44 PM,0,S,0,
01001-01016,Aceite De Motor  5w40,10000324,6,56.66,339.96,61.19,401.15,25/09/2024 03:06:18 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000341,1,5.5,5.5,0.99,6.49,01/10/2024 01:59:47 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000341,1,9.5,9.5,1.71,11.21,01/10/2024 01:59:47 PM,0,S,0,
MC,Material Consumible,10000341,1,75,75,13.5,88.5,01/10/2024 01:59:47 PM,0,S,0,
01001-01002,Aceite De Motor 10w30,10000335,5,56.66,240.8,43.34,284.14,25/09/2024 12:52:19 PM,0,S,0,
01001-05001,Disco De Freno Delt.,10000335,2,195,331.5,59.67,391.17,24/09/2024 03:22:02 PM,0,S,0,
01001-02008,Foco Lagrima Chico W5w 12v 5w,10000305,1,8.47,8.47,1.52,9.99,03/09/2024 12:15:15 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000305,1,5.5,5.5,0.99,6.49,17/09/2024 06:12:29 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000305,1,9.5,9.5,1.71,11.21,17/09/2024 06:12:29 PM,0,S,0,
MC,Material Consumible,10000305,1,75,75,13.5,88.5,17/09/2024 06:12:29 PM,0,S,0,
01001-01016,Aceite De Motor  5w40,10000305,5,56.66,283.3,50.99,334.29,17/09/2024 06:12:29 PM,0,S,0,
01001-01002,Aceite De Motor 10w30,10000307,5,45,213.75,38.48,252.23,06/09/2024 04:09:22 PM,0,S,0,
01001-03089,Kit De Distribucion,10000329,1,288.2,273.79,49.28,323.07,21/09/2024 11:21:04 AM,0,S,0,
01001-02022,Pila De Llavero 3v.(cr2032),10000328,1,16,16,2.88,18.88,21/09/2024 11:20:22 AM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000307,1,5.5,5.5,0.99,6.49,18/09/2024 03:54:57 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000307,1,9.5,9.5,1.71,11.21,18/09/2024 03:54:57 PM,0,S,0,
MC,Material Consumible,10000307,1,75,71.25,12.83,84.08,18/09/2024 03:54:57 PM,0,S,0,
MC,Material consumible,10000314,1,75,67.5,12.15,79.65,05/09/2024 05:33:27 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000314,1,9.5,9.5,1.71,11.21,05/09/2024 05:33:27 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000314,1,5.5,5.5,0.99,6.49,05/09/2024 05:33:27 PM,0,S,0,
01001-01016,Aceite de motor  5w40,10000314,5,56.66,240.8,43.34,284.14,05/09/2024 05:33:27 PM,0,S,0,
01001-02009,Foco Lagrimon 01 Contacto,10000314,1,15,15,2.7,17.7,05/09/2024 05:33:27 PM,0,S,0,
MC,Material consumible,10000229,1,75,75,13.5,88.5,16/09/2024 03:20:28 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000229,1,9.5,9.5,1.71,11.21,16/09/2024 03:20:28 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000229,1,5.5,5.5,0.99,6.49,16/09/2024 03:20:28 PM,0,S,0,
01001-01016,Aceite De Motor  5w40,10000229,4,56.66,226.64,40.8,267.44,16/09/2024 03:20:28 PM,0,S,0,
01001-06072,Filtro De Aceite,10000311,1,35,35,6.3,41.3,09/09/2024 04:42:36 PM,0,S,0,
01001-01012,Aceite Atf Dw1 (08200-9008),10000315,4,140,560,100.8,660.8,11/09/2024 12:25:21 PM,0,S,0,
01001-02516,Interruptor Start & Stop,10000320,1,1802.16,1802.16,324.39,2126.55,10/09/2024 10:54:53 AM,0,S,0,
01001-01501,Limpieza Sistema Gasolina E Inyectores,10000322,1,100,100,18,118,12/09/2024 04:17:47 PM,0,S,0,
01001-21014,LIMPIADOR DE FRENOS 600 ML.,10000072,23,20.13,462.99,83.34,546.33,17/09/2024 09:52:20 AM,0,S,0,
MC,Material consumible,10000330,1,75,67.5,12.15,79.65,18/09/2024 12:39:18 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000330,1,9.5,9.5,1.71,11.21,18/09/2024 12:39:18 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000330,1,5.5,5.5,0.99,6.49,18/09/2024 12:39:18 PM,0,S,0,
01001-01018,Aceite De Motor  20w50,10000330,4,39.2,141.12,25.4,166.52,18/09/2024 12:39:18 PM,0,S,0,
01001-06001,Filtro De Aire,10000330,1,41,36.9,6.64,43.54,18/09/2024 12:39:18 PM,0,S,0,
01001-06072,Filtro De Aceite,10000330,1,27.97,25.17,4.53,29.7,18/09/2024 12:39:18 PM,0,S,0,
01001-06087,Filtro De Gasolina,10000330,1,37.3,33.57,6.04,39.61,18/09/2024 12:39:18 PM,0,S,0,
01001-03024,Bujias,10000330,4,17.49,62.96,11.33,74.29,18/09/2024 12:39:18 PM,0,S,0,
01001-04008,Abrazadera Grande Poncho De Palier 45-120 Mm,10000328,1,6.85,6.85,1.23,8.08,19/09/2024 05:46:35 PM,0,S,0,
01001-04007,Abrazadera Chica Poncho De Palier 25-40 Mm,10000328,1,3.55,3.55,0.64,4.19,19/09/2024 05:46:35 PM,0,S,0,
01001-02009,Foco Lagrimon 01 Contacto,10000166,2,15,30,5.4,35.4,26/08/2024 05:58:22 PM,0,S,0,
01001-02010,Foco Lagrimon 02 Cont.,10000166,2,20,40,7.2,47.2,26/08/2024 05:58:22 PM,0,S,0,
01001-02008,Foco Lagrima Chico W5w 12v 5w,10000166,2,8.47,16.94,3.05,19.99,26/08/2024 05:58:22 PM,0,S,0,
01001-21030,AGUA DESTILADA (01 GALON),10000072,6,15.26,91.56,16.48,108.04,02/09/2024 08:58:23 AM,0,S,0,
01001-01026,Refrigerante Rojo 50/50 4l.,10000316,2,75,101.25,18.23,119.48,11/09/2024 12:40:04 PM,0,S,0,
MC,Material Consumible,10000310,1,75,75,13.5,88.5,04/09/2024 12:24:56 PM,0,S,0,
01001-06070,Filtro De Aire,10000322,1,45,45,8.1,53.1,12/09/2024 05:06:12 PM,0,S,0,
01001-05066,Trapecio Inf. Delt. Lh.,10000322,1,260,234,42.12,276.12,12/09/2024 05:06:59 PM,0,S,0,
01001-05067,Trapecio Inf. Delt. Rh.,10000322,1,260,234,42.12,276.12,12/09/2024 05:06:59 PM,0,S,0,
01001-05068,Resorte De Amortiguador Delt.,10000322,2,150,270,48.6,318.6,12/09/2024 05:06:59 PM,0,S,0,
01001-05069,Resorte De Amortiguador Post.,10000322,2,150,270,48.6,318.6,12/09/2024 05:06:59 PM,0,S,0,
01001-01016,Aceite De Motor  5w40,10000323,4,47.5,190,34.2,224.2,11/09/2024 04:25:59 PM,0,S,0,
BPA000000060010,SPRAY DE ZINC,10000072,1,33,33,5.94,38.94,25/09/2024 04:57:44 PM,0,S,0,
01001-01022,Aceite De Motor Diesel 15w40,10000241,5,35,175,31.5,206.5,13/09/2024 04:08:31 PM,0,S,0,
01001-08008,Neumatico 185/60r15 88h Xl Dx390 Davanti,10000322,4,57.63,230.52,41.49,272.01,12/09/2024 05:07:19 PM,0,D,0,
01001-03087,Empaque De Tapa De Balancines (carnival),10000311,1,80,80,14.4,94.4,14/09/2024 12:35:18 PM,0,S,0,
01001-06049,Filtro De Aceite (a4),10000241,1,65,65,11.7,76.7,13/09/2024 04:08:31 PM,0,S,0,
01001-01016,Aceite De Motor  5w40,10000241,5,56.66,283.3,50.99,334.29,13/09/2024 11:36:59 AM,0,S,0,
01001-06049,Filtro De Aceite (a4),10000241,1,65,65,11.7,76.7,13/09/2024 11:36:59 AM,0,S,0,
01001-03058,Empaque De Tapa De Balancines (cr-v),10000072,1,29.66,29.66,5.34,35,25/09/2024 04:57:44 PM,0,S,0,
01001-02012,Foco Tipo Fusi. C5w 12v. 5w Y 10w,10000166,1,10,10,1.8,11.8,13/09/2024 03:40:52 PM,0,S,0,
MC,Material Consumible,10000311,1,75,75,13.5,88.5,21/09/2024 11:21:24 AM,0,S,0,
BPA000000018007,FOCO LAMPARA (TALLER),10000072,1,3.3,3.3,0.59,3.89,25/09/2024 04:57:44 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000329,4,56.66,215.31,38.76,254.07,19/09/2024 12:26:38 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000329,1,5.5,5.22,0.94,6.16,21/09/2024 11:21:04 AM,0,S,0,
MC,Material Consumible,10000329,1,75,68.33,12.3,80.63,21/09/2024 11:21:04 AM,0,S,0,
MC,Material Consumible,10000299,1,52,52,9.36,61.36,29/08/2024 03:23:39 PM,0,S,0,
01001-02012,Foco Tipo Fusi. C5w 12v. 5w,10000307,2,10,20,3.6,23.6,06/09/2024 04:09:22 PM,0,S,0,
01001-04007,Abrazadera Chica Poncho De Palier 25-40 Mm,10000315,2,5.5,11,1.98,12.98,09/09/2024 04:44:43 PM,0,S,0,
01001-04008,Abrazadera Grande Poncho De Palier 45-120 Mm,10000315,2,8.5,17,3.06,20.06,09/09/2024 04:44:43 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000324,1,5.5,5.5,0.99,6.49,25/09/2024 03:06:18 PM,0,S,0,
01001-06001,Filtro De Aire,10000316,1,65,58.5,10.53,69.03,11/09/2024 12:56:59 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000324,1,9.5,9.5,1.71,11.21,30/09/2024 07:37:06 PM,0,S,0,
01001-21008,TRAPOS INDUSTRIALES SIN COSTURA DE COLORES (KILO),10000072,30,4.33,129.9,23.38,153.28,25/09/2024 04:57:44 PM,0,S,0,
01001-06003,Filtro De Cabina A/c,10000316,1,75,67.5,12.15,79.65,11/09/2024 12:56:59 PM,0,S,0,
MC,Material Consumible,10000328,1,75,75,13.5,88.5,19/09/2024 05:46:35 PM,0,S,0,
01001-05070,Amortiguador Delt. Der.,10000328,1,325,325,58.5,383.5,19/09/2024 05:46:35 PM,0,S,0,
01001-05071,Amortiguador Delt. Izq.,10000328,1,325,325,58.5,383.5,19/09/2024 05:46:35 PM,0,S,0,
01001-05072,Articulacion De Barra Estabilizadora Delt.,10000328,2,100,200,36,236,19/09/2024 05:46:35 PM,0,S,0,
01001-06001,Filtro De Aire,10000329,1,42,39.9,7.18,47.08,21/09/2024 11:21:04 AM,0,S,0,
01001-06003,Filtro De Cabina A/c,10000329,1,59.5,56.52,10.17,66.69,21/09/2024 11:21:04 AM,0,S,0,
01001-03012,Empaque De Tapa De Balancines,10000329,1,65,61.75,11.12,72.87,21/09/2024 11:21:04 AM,0,S,0,
