OT,FECHA,PLACA,C_USUARIO,C_SEGURO,C_BROKER,C_TIPOOT,C_RECORDATORIO,KM,FHSALIDA,VIN,C_ESTADO,FHACTUALREG,COLOR,REQUERIMIENTO,CODIGO,DESCRIPCION,N_OT,CANTIDAD,PRECIO_UNITARIO,SUBTOTAL,IGV,TOTAL,FECHA_REGISTRO,REPARAR,C_MONEDA,N_PROFORMA,C_PROMOCION,N_OC,CANTIDAD_oc,OBSERVACION,PRECIO_UNITARIO_oc,TOTAL_oc,C_REPUESTO,IDINTERNO
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000170,1,Requerimiento Inmediato,12.72,12.72,01001-06002,50357955
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000295,1,Requerimiento Inmediato,12.71,12.71,01001-06002,50360115
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000219,1,Requerimiento Inmediato,12.72,12.72,01001-06002,50358894
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000242,1,Requerimiento Inmediato,16.95,16.95,01001-06002,50359253
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000230,1,Requerimiento Inmediato,12.71,12.71,01001-06002,50359016
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000285,1,Requerimiento Inmediato,12.71,12.71,01001-06002,50359935
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000273,1,Requerimiento Inmediato,12.71,12.71,01001-06002,50359735
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000196,1,Requerimiento Inmediato,12.71,12.71,01001-06002,50358475
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000203,1,Requerimiento Inmediato,12.72,12.72,01001-06002,50358614
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-06002,FILTRO DE ACEITE,10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,S,0,,10000224,1,Requerimiento Inmediato,12.71,12.71,01001-06002,50358955
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-05003,TRAPECIOS DELT.,10000069,2,247.5,445.5,80.19,525.69,21/03/2024 04:49:40 PM,0,S,0,,10000034,2,Requerimiento Inmediato,127.12,254.24,01001-05003,50355913
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-04002,PONCHO DE PALIER EXT.,10000069,2,40,72,12.96,84.96,21/03/2024 04:49:40 PM,0,S,0,,,,,,,,
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-01502,GRASA DE PALIER ( POTE ),10000069,1,25,22.5,4.05,26.55,21/03/2024 06:55:58 PM,0,S,0,,10000226,3,,8.47,25.41,01001-01502,50358976
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-03012,EMPAQUE DE TAPA DE BALANCINES,10000069,1,65,58.5,10.53,69.03,21/03/2024 04:49:40 PM,0,S,0,,10000034,1,Requerimiento Inmediato,29.66,29.66,01001-03012,50355914
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-03012,EMPAQUE DE TAPA DE BALANCINES,10000069,1,65,58.5,10.53,69.03,21/03/2024 04:49:40 PM,0,S,0,,10000263,1,Requerimiento Inmediato,33.9,33.9,01001-03012,50359557
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-03012,EMPAQUE DE TAPA DE BALANCINES,10000069,1,65,58.5,10.53,69.03,21/03/2024 04:49:40 PM,0,S,0,,10000348,1,Requerimiento Inmediato,25.42,25.42,01001-03012,50360958
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-01009,ACEITE DE CREMALLERA DE D/H,10000069,1,66,0,0,0,21/03/2024 06:53:33 PM,0,S,0,,,,,,,,
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-01001,Aceite De Motor   5w30 Sash,10000069,4,49.5,178.2,32.08,210.28,21/03/2024 05:58:38 PM,0,S,0,,10000151,48,,25.43,1220.64,01001-01001,50357595
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-01001,Aceite De Motor   5w30 Sash,10000069,4,49.5,178.2,32.08,210.28,21/03/2024 05:58:38 PM,0,S,0,,10000003,48,,25.43,1220.64,01001-01001,50355393
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-01001,Aceite De Motor   5w30 Sash,10000069,4,49.5,178.2,32.08,210.28,21/03/2024 05:58:38 PM,0,S,0,,10000080,32,,25.43,813.76,01001-01001,50356614
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-01001,Aceite De Motor   5w30 Sash,10000069,4,49.5,178.2,32.08,210.28,21/03/2024 05:58:38 PM,0,S,0,,10000089,16,,25.42,406.72,01001-01001,50356736
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-01001,Aceite De Motor   5w30 Sash,10000069,4,49.5,178.2,32.08,210.28,21/03/2024 05:58:38 PM,0,S,0,,10000238,16,,25.43,406.88,01001-01001,50359176
10000069,14/02/2024 12:00:00 AM,BOY822 ,10002789,99,,R,,66656,26/03/2024 04:00:35 PM,JSAERA31S65252430,S6,26/03/2024 04:00:13 PM,BURDEO,Serv. preventivo menor PyP funda parach. delt Revisar AC Revisar bateria Cliente manifiesta sonido en la parte delt.,01001-01001,Aceite De Motor   5w30 Sash,10000069,4,49.5,178.2,32.08,210.28,21/03/2024 05:58:38 PM,0,S,0,,10000216,48,,23.66,1135.68,01001-01001,50358833
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21005,SELLADOR AUTOMOTRIZ NEGRO SIKAFLEX,10000072,1,29.66,29.66,5.34,35,21/03/2024 03:29:59 PM,0,S,0,,10000022,1,Requerimiento Inmediato,29.66,29.66,01001-21005,50355673
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21001,Alcohol Isopropilico De Litro,10000072,1,15.51,15.51,2.79,18.3,21/03/2024 03:29:59 PM,0,S,0,,10000013,1,Requerimiento Inmediato,15.51,15.51,01001-21001,50355553
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21002,Silicona De Llantas Galon,10000072,1,14.84,14.84,2.67,17.51,21/03/2024 03:29:59 PM,0,S,0,,10000013,1,Requerimiento Inmediato,14.84,14.84,01001-21002,50355554
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21003,Silicona Multiusos Galon,10000072,1,29.16,29.16,5.25,34.41,21/03/2024 03:29:59 PM,0,S,0,,10000013,1,Requerimiento Inmediato,29.16,29.16,01001-21003,50355555
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21004,Shampoo Con Cera Galon,10000072,2,13.06,26.12,4.7,30.82,21/03/2024 03:29:59 PM,0,S,0,,10000013,2,Requerimiento Inmediato,13.06,26.12,01001-21004,50355557
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-03010,ABRAZADERA MULTIUSO,10000072,2,3.39,6.78,1.22,8,21/03/2024 03:29:59 PM,0,S,0,,10000020,2,,3.39,6.78,01001-03010,50355638
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-03010,ABRAZADERA MULTIUSO,10000072,2,3.39,6.78,1.22,8,21/03/2024 03:29:59 PM,0,S,0,,10000312,50,,1.73,86.5,01001-03010,50360374
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-04006,PUNTA DE PALIER EXT. (CIVIC - BFU527),10000072,1,118.65,118.65,21.36,140.01,17/09/2024 09:50:11 AM,0,S,0,,10000071,1,Requerimiento Inmediato,118.65,118.65,01001-04006,50356465
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21008,TRAPOS INDUSTRIALES SIN COSTURA DE COLORES (KILO),10000072,30,4.33,129.9,23.38,153.28,17/09/2024 09:50:11 AM,0,S,0,,10000070,30,Requerimiento Inmediato,4.34,130.2,01001-21008,50356464
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21008,TRAPOS INDUSTRIALES SIN COSTURA DE COLORES (KILO),10000072,30,4.33,129.9,23.38,153.28,17/09/2024 09:50:11 AM,0,S,0,,10000344,30,Requerimiento Inmediato,4.34,130.2,01001-21008,50360913
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21007,GUANTES NITRILO T/M NEGRO GATAMO CAJ.X 100,10000072,6,11.02,66.12,11.9,78.02,17/09/2024 09:50:11 AM,0,S,0,,10000069,6,Requerimiento Inmediato,11.02,66.12,01001-21007,50356463
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21006,ESPUMA DE PU MANUAL - 500 ML.,10000072,9,8.47,76.23,13.72,89.95,17/09/2024 09:50:11 AM,0,S,0,,10000068,9,Requerimiento Inmediato,8.47,76.23,01001-21006,50356462
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21021,Cinta De Embalaje,10000072,2,3.39,6.78,1.22,8,06/05/2024 12:29:15 PM,0,S,0,,10000099,2,Requerimiento Inmediato,3.39,6.78,01001-21021,50356853
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21023,Bateria 9v - Duracell,10000072,2,15.25,30.5,5.49,35.99,06/05/2024 12:29:15 PM,0,S,0,,10000098,2,Requerimiento Inmediato,15.25,30.5,01001-21023,50356834
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21024,Señaletica,10000072,2,3.39,6.78,1.22,8,06/05/2024 12:29:15 PM,0,S,0,,10000098,2,Requerimiento Inmediato,3.39,6.78,01001-21024,50356835
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21016,"Portaplacas Plasticas ""bpa"" (par)",10000072,100,3.82,382,68.76,450.76,06/05/2024 12:29:15 PM,0,S,0,,10000102,100,Requerimiento Inmediato,3.82,382,01001-21016,50356913
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21020,Paño Microfina Peluche (72x45 Cm) (12 Unid.),10000072,3,23.73,71.19,12.81,84,06/05/2024 12:29:15 PM,0,S,0,,10000100,3,Requerimiento Inmediato,23.73,71.19,01001-21020,50356873
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21025,Bateria De Dh1270 12v. 7ah Opalux,10000072,1,55.08,55.08,9.91,64.99,06/05/2024 12:29:15 PM,0,S,0,,10000097,1,Requerimiento Inmediato,55.09,55.09,01001-21025,50356813
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21009,Grafito En Spray 200 Ml.,10000072,1,17.19,17.19,3.09,20.28,17/09/2024 09:50:11 AM,0,S,0,,10000078,1,,17.19,17.19,01001-21009,50356593
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21010,Pasta De Cobre Cu 800 En Lata  1000 Gr.,10000072,1,262.15,262.15,47.19,309.34,17/09/2024 09:50:11 AM,0,S,0,,10000078,1,,262.15,262.15,01001-21010,50356594
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21011,Grasa Dielectrica Nsf 85 Gr.,10000072,1,123.07,123.07,22.15,145.22,17/09/2024 09:50:11 AM,0,S,0,,10000078,1,,123.07,123.07,01001-21011,50356595
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21012,Sellador Carroceria Uretano Negro 600 Ml.,10000072,1,15.26,15.26,2.75,18.01,17/09/2024 09:50:11 AM,0,S,0,,10000078,2,,15.26,30.52,01001-21012,50356598
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21013,Silicona Neutra Gris Y Negra Alta Temp. 85 Gr.,10000072,12,6.31,75.72,13.63,89.35,17/09/2024 09:50:11 AM,0,S,0,,10000078,12,,6.31,75.72,01001-21013,50356599
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21015,Pegamento Instantaneo Wurth 20 Gr.,10000072,1,0.01,0.01,0,0.01,17/09/2024 09:52:20 AM,0,S,0,,10000078,1,,0.01,0.01,01001-21015,50356604
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21022,Luz De Emergencia,10000072,1,46.61,46.61,8.39,55,06/05/2024 12:29:15 PM,0,S,0,,10000098,1,Requerimiento Inmediato,46.62,46.62,01001-21022,50356833
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-01020,REFRIGERANTE AUTO COOL OPTIMAL (MOTUL),10000072,1,132.66,132.66,23.88,156.54,06/05/2024 12:29:15 PM,0,S,0,,10000123,4,,80.4,321.6,01001-01020,50357253
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-01020,REFRIGERANTE AUTO COOL OPTIMAL (MOTUL),10000072,1,132.66,132.66,23.88,156.54,06/05/2024 12:29:15 PM,0,S,0,,10000124,4,,21.44,85.76,01001-01020,50357254
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21017,Set Duo Monster Power (par),10000072,1,228.82,228.82,41.19,270.01,06/05/2024 12:29:15 PM,0,S,0,,10000101,1,Requerimiento Inmediato,228.82,228.82,01001-21017,50356893
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21018,Shampoo Ultra Wax B,10000072,1,76.28,76.28,13.73,90.01,06/05/2024 12:29:15 PM,0,S,0,,10000101,1,Requerimiento Inmediato,76.28,76.28,01001-21018,50356894
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21019,Silicona Mate G,10000072,1,38.13,38.13,6.86,44.99,06/05/2024 12:29:15 PM,0,S,0,,10000101,1,Requerimiento Inmediato,38.13,38.13,01001-21019,50356895
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-03010,ABRAZADERA MULTIUSO,10000072,1,5.59,5.59,1.01,6.6,03/07/2024 11:33:25 AM,0,S,0,,10000020,2,,3.39,6.78,01001-03010,50355638
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-03010,ABRAZADERA MULTIUSO,10000072,1,5.59,5.59,1.01,6.6,03/07/2024 11:33:25 AM,0,S,0,,10000312,50,,1.73,86.5,01001-03010,50360374
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21014,Limpiador De Frenos 600 Ml.,10000072,24,20.13,483.12,86.96,570.08,13/06/2024 11:34:07 AM,0,S,0,,10000149,24,Requerimiento Inmediato,9.1,218.4,01001-21014,50357574
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21014,Limpiador De Frenos 600 Ml.,10000072,24,20.13,483.12,86.96,570.08,13/06/2024 11:34:07 AM,0,S,0,,10000078,24,,12.2,292.8,01001-21014,50356602
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-21012,SELLADOR CARROCERIA URETANO NEGRO 600 ML.,10000072,1,25.18,25.18,4.53,29.71,13/06/2024 11:34:07 AM,0,S,0,,10000078,2,,15.26,30.52,01001-21012,50356598
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-25003,KIT REMOVEDOR TAPICES Y PANELES 08 PZA.,10000072,1,151.16,151.16,27.21,178.37,13/06/2024 11:34:07 AM,0,S,0,,10000078,1,,91.61,91.61,01001-25003,50356603
10000072,19/02/2024 02:30:03 PM,BPA001 ,10002739,99,,R,,1,23/02/2026 01:16:49 PM,11111111111111111,S6,17/09/2024 09:53:38 AM,,ORDEN DE TRABAJO PARA LOS CONSUMOS DEL TALLER,01001-25002,PISTOLA APLICADOR DE URETANO,10000072,1,81.51,81.51,14.67,96.18,13/06/2024 11:34:07 AM,0,S,0,,10000078,1,,49.4,49.4,01001-25002,50356601
